MTask_002_ASMPOutput File
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
22429.36	0	None	None	-2.122562	-1.155481	72.58246	-1.974158	-0.6885755	328.5566	-1.871154	-0.2710608	281.8523	0
22529.94	0	None	None	-2.122496	-1.155417	72.58412	-1.974253	-0.6888446	328.5422	-1.871217	-0.271138	281.8505	0
22630.51	0	None	None	-2.122461	-1.155407	72.5861	-1.973454	-0.6882584	328.5298	-1.871251	-0.2711871	281.8348	0
22735.65	0	None	None	-2.122429	-1.155505	72.58099	-1.97395	-0.688445	328.5442	-1.871366	-0.2711478	281.8315	0
22835.69	0	None	None	-2.122476	-1.155375	72.59482	-1.973739	-0.6885288	328.5593	-1.871298	-0.271246	281.8372	0
22935.94	0	None	None	-2.122402	-1.155433	72.57507	-1.973706	-0.6884286	328.5566	-1.871261	-0.2711453	281.844	0
23042.92	0	None	None	-2.122508	-1.155359	72.5957	-1.974384	-0.6888093	328.55	-1.871252	-0.2712147	281.8437	0
23144.64	0	None	None	-2.122507	-1.155417	72.59158	-1.97527	-0.6892303	328.5515	-1.87119	-0.2713368	281.8194	0
23244.85	0	None	None	-2.122459	-1.155369	72.59644	-1.97473	-0.6890757	328.5508	-1.871262	-0.2712193	281.8412	0
23351.47	0	None	None	-2.12253	-1.155352	72.60234	-1.975995	-0.6896337	328.52	-1.871221	-0.271179	281.8444	0
23452.09	0	None	None	-2.122497	-1.155353	72.58558	-1.975121	-0.6893852	328.5362	-1.871175	-0.271214	281.8382	0
23554.05	0	None	None	-2.122445	-1.155353	72.59697	-1.974975	-0.6889323	328.5338	-1.871302	-0.2711662	281.8172	0
23654.57	0	None	None	-2.122528	-1.155433	72.5884	-1.973804	-0.6883348	328.5449	-1.871212	-0.2711861	281.8174	0
23754.97	0	None	None	-2.122514	-1.155342	72.59531	-1.975342	-0.6894333	328.5597	-1.871276	-0.2713495	281.8129	0
23855.42	0	None	None	-2.122412	-1.155418	72.58413	-1.974571	-0.6889471	328.5549	-1.871275	-0.2712399	281.8474	0
23956.18	0	None	None	-2.122456	-1.155387	72.58965	-1.975075	-0.6892005	328.5517	-1.87119	-0.271132	281.8383	0
24056.75	0	None	None	-2.122578	-1.155391	72.59657	-1.976063	-0.6897557	328.554	-1.871251	-0.2712312	281.8471	0
24157.59	0	None	None	-2.122502	-1.155384	72.59348	-1.97547	-0.6893634	328.5775	-1.87132	-0.271148	281.8478	0
24257.88	0	None	None	-2.122475	-1.155367	72.5949	-1.976825	-0.690281	328.562	-1.871124	-0.2711904	281.8461	0
24360.85	0	None	None	-2.122467	-1.155395	72.58377	-1.976749	-0.6904607	328.5763	-1.871266	-0.2714534	281.8257	0
24467.19	0	None	None	-2.122479	-1.155319	72.59282	-1.976915	-0.6903384	328.5747	-1.871172	-0.2713106	281.8288	0
24567.49	0	None	None	-2.122467	-1.155436	72.58561	-1.977001	-0.6904339	328.5714	-1.871275	-0.2711414	281.8223	0
24669.01	0	None	None	-2.122478	-1.155311	72.58838	-1.977618	-0.6907277	328.5758	-1.871247	-0.2710214	281.8271	0
24770.49	0	None	None	-2.122421	-1.155322	72.58772	-1.977089	-0.6905342	328.5807	-1.871185	-0.2712173	281.8156	0
24877.07	0	None	None	-2.122442	-1.155365	72.59155	-1.97772	-0.6908891	328.5674	-1.87128	-0.2712801	281.8228	0
24977.95	0	None	None	-2.122499	-1.155323	72.59447	-1.975786	-0.6896194	328.5644	-1.871245	-0.2712238	281.8256	0
25079.53	0	None	None	-2.122577	-1.15538	72.60352	-1.975804	-0.6895286	328.5868	-1.871169	-0.2712272	281.8268	0
25185.84	0	None	None	-2.12248	-1.155332	72.60497	-1.976368	-0.6900585	328.5848	-1.871207	-0.2712042	281.8298	0
25286.09	0	None	None	-2.122443	-1.155276	72.59824	-1.976872	-0.6901852	328.5735	-1.871181	-0.2711083	281.8334	0
25387.93	0	None	None	-2.122377	-1.155246	72.60318	-1.976682	-0.6902802	328.588	-1.87124	-0.2712696	281.8329	0
25495.42	0	None	None	-2.12237	-1.155333	72.58788	-1.976701	-0.6901472	328.5906	-1.871259	-0.2712317	281.8271	0
25595.84	0	None	None	-2.122486	-1.155344	72.59621	-1.977185	-0.690719	328.5988	-1.871146	-0.2714214	281.8256	0
25697.36	0	None	None	-2.122435	-1.155312	72.60491	-1.97602	-0.6899976	328.599	-1.871195	-0.2713341	281.8179	0
25802.71	0	None	None	-2.122493	-1.155295	72.6077	-1.976072	-0.6897444	328.614	-1.871259	-0.2713574	281.814	0
25909.65	0	None	None	-2.122462	-1.155257	72.60625	-1.975519	-0.689553	328.6188	-1.871236	-0.2712166	281.8133	0
26010.18	0	None	None	-2.122452	-1.155319	72.60093	-1.976462	-0.6901263	328.6032	-1.871238	-0.2714159	281.8054	0
26111.85	0	None	None	-2.122526	-1.155356	72.61688	-1.976468	-0.6900928	328.6023	-1.871222	-0.2713616	281.8148	0
26212.29	0	None	None	-2.122529	-1.155288	72.62186	-1.977504	-0.6906942	328.5913	-1.87122	-0.2711656	281.8215	0
26314.02	0	None	None	-2.1225	-1.155302	72.6151	-1.976416	-0.6900157	328.6051	-1.871265	-0.2711462	281.8182	0
26419.32	0	None	None	-2.122454	-1.155293	72.60775	-1.976031	-0.6898259	328.605	-1.871167	-0.2713168	281.8038	0
26519.38	0	None	None	-2.122461	-1.15526	72.60252	-1.976456	-0.690275	328.6028	-1.871228	-0.2714698	281.8293	0
26622.01	0	None	None	-2.122507	-1.155242	72.60275	-1.976665	-0.6900628	328.6133	-1.871257	-0.2711422	281.8113	0
26728.87	0	None	None	-2.122416	-1.15524	72.60639	-1.979041	-0.6912218	328.6774	-1.871241	-0.2713196	281.8035	0
26835.4	0	None	None	-2.122416	-1.155247	72.60212	-1.981171	-0.6915368	326.5379	-1.871174	-0.2712624	281.7961	0
26942.63	0	None	None	-2.122438	-1.155289	72.60825	-1.981702	-0.6917588	326.1136	-1.871197	-0.2714603	281.8172	0
27049.98	0	None	None	-2.122464	-1.155211	72.60658	-1.980339	-0.6911935	326.6577	-1.87116	-0.271418	281.8056	0
27150.62	0	None	None	-2.122425	-1.15525	72.60545	-1.982085	-0.6920111	325.3088	-1.87122	-0.2714164	281.8042	0
27253	0	None	None	-2.122463	-1.155358	72.61041	-1.979733	-0.6910574	326.2673	-1.871165	-0.2714183	281.8269	0
27353.93	0	None	None	-2.122406	-1.155141	72.59705	-1.983638	-0.6923726	324.2663	-1.871177	-0.2713461	281.7765	0
27454.82	0	None	None	-2.122585	-1.155237	72.60031	-1.982716	-0.6927378	325.4811	-1.871184	-0.2713478	281.8053	0
27555.4	0	None	None	-2.122563	-1.155268	72.60526	-1.984241	-0.6926597	324.6249	-1.87123	-0.2714299	281.7932	0
27655.87	0	None	None	-2.122436	-1.155306	72.60118	-1.980372	-0.6912725	325.5793	-1.871249	-0.2714318	281.8091	0
27756.4	0	None	None	-2.122402	-1.155314	72.60262	-1.982307	-0.6912978	324.487	-1.871242	-0.2716181	281.8011	0
27858.16	0	None	None	-2.122406	-1.155233	72.59893	-1.979795	-0.6909804	325.4324	-1.871144	-0.2715176	281.8157	0
27965.38	0	None	None	-2.122552	-1.155334	72.61271	-1.984226	-0.692435	322.1385	-1.871188	-0.2715768	281.7513	0
28065.95	0	None	None	-2.122507	-1.155236	72.60838	-1.980581	-0.6913239	325.9012	-1.871221	-0.2711937	281.8143	0
28169.08	0	None	None	-2.122518	-1.155248	72.60201	-1.984167	-0.6926373	321.8258	-1.871222	-0.2715406	281.7128	0
28276.54	0	None	None	-2.122413	-1.155217	72.61544	-1.978169	-0.6910783	328.0218	-1.871273	-0.2713516	281.7731	0
28377.9	0	None	None	-2.122451	-1.155258	72.61178	-1.986672	-0.6950191	322.3882	-1.87127	-0.2716277	281.6745	0
28481.19	0	None	None	-2.122367	-1.155295	72.6015	-1.978611	-0.6921465	330.1409	-1.871134	-0.2713951	281.7847	0
28587.74	0	None	None	-2.122419	-1.155265	72.60181	-1.985762	-0.6949211	324.5463	-1.87121	-0.2717241	281.725	0
28689.22	0	None	None	-2.12242	-1.155296	72.60405	-1.98183	-0.6924452	334.0818	-1.871231	-0.2714444	281.816	0
28792.53	0	None	None	-2.122387	-1.155261	72.60403	-1.986875	-0.6952871	326.0254	-1.871184	-0.2714578	281.7147	0
28899.68	0	None	None	-2.122434	-1.155286	72.60926	-1.991527	-0.6963003	324.6895	-1.871181	-0.2714142	281.8226	0
29001.62	0	None	None	-2.122419	-1.155224	72.60747	-1.986441	-0.695462	326.126	-1.871132	-0.2714131	281.814	0
29104.67	0	None	None	-2.12249	-1.155197	72.61003	-1.990328	-0.6966639	321.5217	-1.871267	-0.2715671	281.6754	0
29212.08	0	None	None	-2.122424	-1.155222	72.60851	-1.982195	-0.694896	330.2118	-1.871242	-0.2713926	281.7762	0
29313.77	0	None	None	-2.122483	-1.155212	72.60918	-1.990488	-0.6982321	324.4846	-1.871287	-0.2716131	281.7681	0
29415.41	0	None	None	-2.122447	-1.155122	72.61686	-1.987013	-0.695704	334.7951	-1.871091	-0.2712667	281.8132	0
29522.59	0	None	None	-2.122512	-1.155234	72.60231	-1.990719	-0.6980457	326.5694	-1.871243	-0.2715489	281.7341	0
29623.92	0	None	None	-2.12245	-1.155223	72.60044	-1.993633	-0.6980431	323.1787	-1.871202	-0.2715008	281.7802	0
29726.67	0	None	None	-2.122378	-1.155171	72.61999	-1.989488	-0.6976783	326.5021	-1.871251	-0.2713581	281.8157	0
29833.11	0	None	None	-2.122361	-1.155149	72.61094	-1.99461	-0.7000659	321.7502	-1.871193	-0.2716345	281.6953	0
29934.6	0	None	None	-2.122384	-1.155146	72.61579	-1.985153	-0.6971668	331.9864	-1.871178	-0.2714503	281.771	0
30038.43	0	None	None	-2.122475	-1.155098	72.62249	-1.987565	-0.6962188	326.1445	-1.871231	-0.2714759	281.7629	0
30138.51	0	None	None	-2.122441	-1.15526	72.61564	-1.985679	-0.6932243	332.5317	-1.871148	-0.2712921	281.8565	0
30239.89	0	None	None	-2.122415	-1.15522	72.61538	-1.986224	-0.6950771	326.1125	-1.871124	-0.2714787	281.7872	0
30343.46	0	None	None	-2.122394	-1.155197	72.6165	-1.988849	-0.6949673	322.167	-1.871195	-0.2715251	281.7713	0
30445.48	0	None	None	-2.122402	-1.155139	72.6184	-1.980338	-0.6930068	327.2683	-1.871166	-0.2716118	281.7939	0
30548.06	0	None	None	-2.122447	-1.155228	72.61647	-1.985696	-0.6946725	322.1413	-1.871214	-0.2715013	281.7467	0
30651.59	0	None	None	-2.122394	-1.155099	72.63678	-1.976211	-0.6915181	333.2056	-1.87118	-0.271457	281.8132	0
30752.68	0	None	None	-2.122442	-1.155128	72.62379	-1.984006	-0.6938952	325.6449	-1.871097	-0.2713444	281.7389	0
30854.25	0	None	None	-2.122416	-1.155105	72.62874	-1.981473	-0.6919578	332.895	-1.871108	-0.2714887	281.8098	0
30956.71	0	None	None	-2.122418	-1.155107	72.63628	-1.981459	-0.6922477	326.7939	-1.871099	-0.2715554	281.7582	0
31060.62	0	None	None	-2.12248	-1.155182	72.63156	-1.979197	-0.6906054	327.1449	-1.871191	-0.2714137	281.7918	0
31168.29	0	None	None	-2.122457	-1.15511	72.63403	-1.976889	-0.6902894	327.7835	-1.871132	-0.2715414	281.7757	0
31274.24	0	None	None	-2.122413	-1.155101	72.62611	-1.97551	-0.6895382	328.5452	-1.871212	-0.2713908	281.7621	0
31380.36	0	None	None	-2.122486	-1.155242	72.63011	-1.973683	-0.6883543	328.5468	-1.871244	-0.2714115	281.7745	0
31482.13	0	None	None	-2.122355	-1.15513	72.62837	-1.973904	-0.6884609	328.5113	-1.871165	-0.2713461	281.7906	0
31589.75	0	None	None	-2.122355	-1.155234	72.6277	-1.973873	-0.688539	328.5053	-1.871121	-0.2714412	281.796	0
31690.74	0	None	None	-2.122413	-1.155222	72.62315	-1.971361	-0.686972	328.485	-1.87117	-0.2715126	281.7596	0
31791.44	0	None	None	-2.122383	-1.155124	72.62	-1.971067	-0.6866562	328.4708	-1.871091	-0.2715123	281.7774	0
31897.22	0	None	None	-2.122409	-1.155138	72.61884	-1.971497	-0.6870818	328.4812	-1.871099	-0.2715328	281.7961	0
31997.25	0	None	None	-2.122423	-1.155183	72.62494	-1.97127	-0.6868497	328.4767	-1.871174	-0.2716293	281.7802	0
32103.32	0	None	None	-2.122452	-1.155135	72.62148	-1.971649	-0.6871498	328.4736	-1.871152	-0.2714746	281.77	0
32203.49	0	None	None	-2.122391	-1.155075	72.62204	-1.971277	-0.6868193	328.4665	-1.871121	-0.271476	281.7668	0
32310.59	0	None	None	-2.12236	-1.155124	72.62825	-1.972667	-0.6879054	328.4723	-1.871116	-0.2715619	281.7698	0
32416.34	0	None	None	-2.122346	-1.155174	72.62241	-1.973529	-0.6882447	328.4684	-1.871206	-0.2714713	281.753	0
32523.04	0	None	None	-2.122474	-1.155165	72.62339	-1.973639	-0.6882116	328.4665	-1.871226	-0.271396	281.7722	0
32623.17	0	None	None	-2.122472	-1.155219	72.63078	-1.974082	-0.6884974	328.4672	-1.871161	-0.2713921	281.782	0
32723.49	0	None	None	-2.122395	-1.155153	72.62404	-1.974125	-0.688484	328.4672	-1.871203	-0.2713975	281.7664	0
32827.61	0	None	None	-2.122405	-1.155181	72.62611	-1.974671	-0.6890095	328.4765	-1.871188	-0.2714807	281.7812	0
32934.3	0	None	None	-2.122481	-1.155162	72.63622	-1.975505	-0.6894616	328.4823	-1.871145	-0.2715195	281.7785	0
33035.02	0	None	None	-2.122407	-1.155107	72.63111	-1.97547	-0.6894796	328.4777	-1.871126	-0.2714111	281.7929	0
33142.09	0	None	None	-2.122355	-1.155155	72.63037	-1.9763	-0.6898458	328.482	-1.871015	-0.2715614	281.7871	0
33249.69	0	None	None	-2.122412	-1.155197	72.63239	-1.978196	-0.6911361	328.4873	-1.871097	-0.2715945	281.78	0
33354.21	0	None	None	-2.122384	-1.155211	72.63455	-1.979446	-0.6919478	328.4767	-1.871114	-0.2714903	281.7878	0
33454.45	0	None	None	-2.12239	-1.155154	72.62106	-1.980411	-0.6925112	328.4908	-1.87113	-0.2715303	281.7921	0
33560.76	0	None	None	-2.122447	-1.155208	72.62173	-1.97986	-0.6922896	328.4937	-1.871184	-0.2714832	281.7681	0
33666.96	0	None	None	-2.122445	-1.155111	72.63802	-1.978698	-0.6916659	328.4876	-1.871141	-0.27151	281.7824	0
33774.25	0	None	None	-2.12236	-1.155109	72.62988	-1.978891	-0.6913956	328.4851	-1.871097	-0.2714837	281.7779	0
33876.27	0	None	None	-2.122413	-1.155125	72.63456	-1.979491	-0.6919397	328.4979	-1.871067	-0.2716045	281.7469	0
33980.55	0	None	None	-2.122392	-1.155089	72.63445	-1.979907	-0.6920995	328.477	-1.871115	-0.271574	281.7475	0
34086.54	0	None	None	-2.122404	-1.155164	72.62778	-1.980845	-0.6928208	328.4752	-1.871104	-0.2714193	281.7325	0
34187.75	0	None	None	-2.122406	-1.15509	72.63503	-1.980346	-0.6925882	328.4853	-1.871098	-0.2714837	281.7585	0
34293.79	0	None	None	-2.122366	-1.155154	72.63176	-1.980792	-0.692919	328.4812	-1.871103	-0.2715609	281.7415	0
34399.79	0	None	None	-2.12242	-1.155114	72.62592	-1.980562	-0.6925849	328.4647	-1.871101	-0.2714884	281.7531	0
34500.73	0	None	None	-2.12244	-1.155122	72.63937	-1.980904	-0.6927612	328.4731	-1.871114	-0.2716155	281.7583	0
34606.61	0	None	None	-2.122452	-1.155129	72.63231	-1.980278	-0.6925758	328.4706	-1.871113	-0.2715598	281.7744	0
34713.1	0	None	None	-2.122368	-1.155222	72.62902	-1.979453	-0.6919725	328.4753	-1.871168	-0.2715399	281.7567	0
34820.41	0	None	None	-2.122394	-1.15518	72.6386	-1.979729	-0.691869	328.4799	-1.87115	-0.2714689	281.7467	0
34927.62	0	None	None	-2.122403	-1.155165	72.63674	-1.980344	-0.6924375	328.5004	-1.871073	-0.2716092	281.7631	0
35035.84	0	None	None	-2.12245	-1.155126	72.62926	-1.979779	-0.6920305	328.4957	-1.871156	-0.2714114	281.7778	0
35139.26	0	None	None	-2.122413	-1.155137	72.63148	-1.980278	-0.6923841	328.4875	-1.871144	-0.2713699	281.7661	0
35246.94	0	None	None	-2.122424	-1.155243	72.61674	-1.979963	-0.692209	328.4961	-1.871137	-0.2715333	281.7588	0
35352.04	0	None	None	-2.122435	-1.155226	72.61791	-1.980277	-0.6924669	328.4995	-1.871134	-0.2715129	281.7634	0
35458.42	0	None	None	-2.122412	-1.155157	72.62777	-1.980308	-0.692486	328.5031	-1.871154	-0.2714067	281.7534	0
35559.31	0	None	None	-2.122357	-1.155078	72.63628	-1.980232	-0.6926615	328.504	-1.871111	-0.2715762	281.7466	0
35660.56	0	None	None	-2.12244	-1.15515	72.62681	-1.979176	-0.6918924	328.4985	-1.871149	-0.2715585	281.7481	0
35766.82	0	None	None	-2.122526	-1.155144	72.6396	-1.978453	-0.6912024	328.511	-1.87122	-0.2714678	281.755	0
35867.61	0	None	None	-2.122403	-1.155174	72.64231	-1.978023	-0.6910008	328.5121	-1.871034	-0.2715967	281.7536	0
35972.6	0	None	None	-2.122349	-1.155092	72.6395	-1.977481	-0.6906375	328.5118	-1.871069	-0.271497	281.7461	0
36078.84	0	None	None	-2.122459	-1.155121	72.62624	-1.977977	-0.690627	328.5136	-1.871116	-0.271611	281.7343	0
36179.07	0	None	None	-2.122439	-1.155169	72.63616	-1.978323	-0.6912596	328.4989	-1.871059	-0.271558	281.7404	0
36286.13	0	None	None	-2.122403	-1.155147	72.62997	-1.977263	-0.6904334	328.5014	-1.871138	-0.2714224	281.7514	0
36393.55	0	None	None	-2.122371	-1.155128	72.62737	-1.976796	-0.6901438	328.5166	-1.871072	-0.2714534	281.7623	0
36500.02	0	None	None	-2.122391	-1.155184	72.63849	-1.977499	-0.6906	328.5209	-1.871086	-0.2716117	281.7727	0
36606.87	0	None	None	-2.122415	-1.155171	72.62968	-1.977154	-0.6906426	328.5218	-1.871086	-0.2716758	281.7662	0
36713.59	0	None	None	-2.122417	-1.155133	72.64291	-1.976168	-0.6899467	328.5303	-1.871088	-0.2715602	281.7704	0
36814.88	0	None	None	-2.122371	-1.155123	72.63587	-1.976757	-0.6901953	328.5166	-1.871151	-0.2715685	281.7602	0
36918.6	0	None	None	-2.122427	-1.155074	72.62228	-1.976851	-0.6902329	328.5251	-1.871138	-0.2714887	281.7595	0
37024.27	0	None	None	-2.122448	-1.155129	72.61327	-1.977884	-0.6908557	328.5145	-1.871038	-0.2715538	281.748	0
37124.92	0	None	None	-2.122413	-1.155196	72.62108	-1.977661	-0.6907769	328.5269	-1.87116	-0.271585	281.7386	0
37226.91	0	None	None	-2.122352	-1.155101	72.63415	-1.977343	-0.6905032	328.5325	-1.871044	-0.2716482	281.7534	0
37332.45	0	None	None	-2.122302	-1.15518	72.61922	-1.975299	-0.6893083	328.5341	-1.87121	-0.2714753	281.751	0
37439.4	0	None	None	-2.122442	-1.155134	72.63439	-1.973592	-0.6883086	328.5557	-1.871176	-0.271633	281.7459	0
37539.96	0	None	None	-2.122428	-1.15518	72.63758	-1.973933	-0.6884015	328.5523	-1.871155	-0.2715595	281.7439	0
37647.36	0	None	None	-2.122442	-1.155107	72.62916	-1.972902	-0.6879324	328.5459	-1.871121	-0.2716181	281.7293	0
37755.02	0	None	None	-2.122446	-1.155167	72.6415	-1.972068	-0.6872305	328.5558	-1.871106	-0.2715924	281.7421	0
37862.76	0	None	None	-2.122326	-1.155102	72.63432	-1.970839	-0.6864583	328.5457	-1.871058	-0.2714834	281.7453	0
37965.88	0	None	None	-2.12243	-1.155098	72.63161	-1.971986	-0.6872122	328.5628	-1.871209	-0.2716277	281.7443	0
38066.83	0	None	None	-2.122408	-1.15515	72.63965	-1.971626	-0.6871245	328.5467	-1.871201	-0.2715282	281.7532	0
38167.52	0	None	None	-2.122447	-1.1551	72.64075	-1.972781	-0.6875279	328.5469	-1.871194	-0.2716206	281.7307	0
38271.71	0	None	None	-2.122296	-1.155144	72.64001	-1.972046	-0.6871537	328.6153	-1.871005	-0.2714409	281.8154	0
38378.47	0	None	None	-2.12237	-1.155077	72.64097	-1.972	-0.6870846	328.6704	-1.870917	-0.2712785	281.8715	0
38478.63	0	None	None	-2.122461	-1.155128	72.62835	-1.973353	-0.6879205	328.6915	-1.870742	-0.2713566	281.9658	0
38578.74	0	None	None	-2.122388	-1.1551	72.64161	-1.973472	-0.6880943	328.6609	-1.870897	-0.2712442	281.9077	0
38685.5	0	None	None	-2.122487	-1.15517	72.62564	-1.972925	-0.6877698	328.6335	-1.871025	-0.2714897	281.8142	0
38786.43	0	None	None	-2.122435	-1.155129	72.62704	-1.973785	-0.6883895	328.6177	-1.870966	-0.2716901	281.8147	0
38889.8	0	None	None	-2.122435	-1.155139	72.63722	-1.97362	-0.6882713	328.61	-1.871027	-0.2716444	281.7646	0
38996.56	0	None	None	-2.122406	-1.155104	72.64747	-1.974113	-0.6885202	328.5996	-1.871047	-0.2716125	281.699	0
39109.03	0	None	None	-2.122404	-1.155112	72.62756	-1.975252	-0.6892378	328.6064	-1.871042	-0.2715993	281.7716	0
39210.93	0	None	None	-2.122405	-1.155121	72.62485	-1.976509	-0.6899083	328.6477	-1.870975	-0.2715142	281.8491	0
39317.52	0	None	None	-2.122359	-1.155063	72.63382	-1.975744	-0.6891928	328.6516	-1.871048	-0.2712626	281.8123	0
39423.8	0	None	None	-2.122386	-1.155084	72.6335	-1.976889	-0.6903193	328.6841	-1.870948	-0.2716258	281.7567	0
39524.67	0	None	None	-2.12234	-1.155185	72.6354	-1.9763	-0.6899207	328.6501	-1.871035	-0.2714767	281.7491	0
39631.65	0	None	None	-2.122476	-1.155086	72.63076	-1.977435	-0.6905066	328.6557	-1.871007	-0.2714598	281.7656	0
39732.21	0	None	None	-2.122378	-1.155109	72.63638	-1.976794	-0.6900486	328.7024	-1.871053	-0.2713931	281.7454	0
39839.88	1		0	-2.122375	-1.155083	72.63741	-1.977223	-0.6903498	328.6669	-1.871022	-0.2715175	281.7288	0
39947.38	1	book	1	-2.122346	-1.155077	72.63161	-1.978404	-0.691196	328.6699	-1.871004	-0.2716841	281.731	0
40047.59	1	book	1	-2.122401	-1.155103	72.62273	-1.979749	-0.6919423	328.6916	-1.870995	-0.2713726	281.7706	0
40149.25	1	book	1	-2.122443	-1.155109	72.63925	-1.97915	-0.6917415	328.6999	-1.870915	-0.2717121	281.7918	0
40249.91	1	book	1	-2.122409	-1.155109	72.63743	-1.979483	-0.6917161	328.6869	-1.871021	-0.2715468	281.7448	0
40350.58	1	book	1	-2.122366	-1.155032	72.63818	-1.979474	-0.6916999	328.7045	-1.87092	-0.2715001	281.774	0
40451.62	1	book	1	-2.122403	-1.155078	72.64043	-1.978666	-0.6914327	328.6786	-1.871002	-0.2715706	281.7234	0
40551.67	1	book	1	-2.122419	-1.155136	72.64091	-1.979497	-0.6919882	328.6683	-1.871078	-0.2716057	281.7101	0
40652.25	1	book	1	-2.122424	-1.155092	72.64113	-1.977616	-0.6907638	328.6863	-1.871061	-0.2716278	281.7676	0
40753.67	1	book	1	-2.122392	-1.155118	72.64688	-1.977184	-0.690356	328.6958	-1.871094	-0.2714282	281.8004	0
40855.35	1	book	1	-2.122356	-1.155156	72.64114	-1.97731	-0.6905555	328.6658	-1.870926	-0.2716032	281.726	0
40956.05	1	book	1	-2.12251	-1.155256	72.63155	-1.978873	-0.6915748	328.6786	-1.870984	-0.2715157	281.7537	0
41057.52	1	book	1	-2.122453	-1.155183	72.63271	-1.97925	-0.6918472	328.6767	-1.870914	-0.2716296	281.7274	0
41158.99	1	book	1	-2.122401	-1.155122	72.64471	-1.97939	-0.6917849	328.6587	-1.870954	-0.2715873	281.7059	0
41260.43	1	book	1	-2.122434	-1.155189	72.63831	-1.980246	-0.6922563	328.6675	-1.871038	-0.2715628	281.7048	0
41365.34	1	book	1	-2.122363	-1.15515	72.64082	-1.97894	-0.6915191	328.6867	-1.870984	-0.2714912	281.7487	0
41466.7	1	book	1	-2.122351	-1.15514	72.63405	-1.978666	-0.6915053	328.7237	-1.870979	-0.2714422	281.7531	0
41567.14	1	book	1	-2.122339	-1.155157	72.62789	-1.979025	-0.6915275	328.6761	-1.870927	-0.2715414	281.7023	0
41674.17	1	book	1	-2.122381	-1.155144	72.62788	-1.976995	-0.6903752	328.67	-1.871027	-0.271359	281.7382	0
41775.03	1	book	1	-2.1224	-1.155065	72.62547	-1.977541	-0.6908145	328.6807	-1.871016	-0.2716968	281.6779	0
41875.47	1	book	1	-2.122338	-1.155145	72.63554	-1.977244	-0.6905422	328.6667	-1.870881	-0.2715441	281.7029	0
41975.68	1	book	1	-2.122375	-1.155174	72.63565	-1.977843	-0.6908252	328.6678	-1.871039	-0.2715907	281.7197	0
42075.99	1	book	1	-2.122375	-1.155135	72.63568	-1.977238	-0.6906269	328.692	-1.87093	-0.2716119	281.7384	0
42178.39	1	book	1	-2.122349	-1.15514	72.62677	-1.976442	-0.6899664	328.682	-1.870878	-0.2714498	281.7515	0
42282.62	1	book	1	-2.122399	-1.155193	72.63756	-1.975594	-0.6894934	328.6679	-1.870954	-0.2715402	281.709	0
42390.07	1	book	1	-2.122353	-1.155181	72.6311	-1.977424	-0.690708	328.6511	-1.870964	-0.2716844	281.7235	0
42498.64	1	book	1	-2.122345	-1.155125	72.641	-1.977539	-0.6905621	328.6736	-1.87089	-0.2714527	281.7643	0
42598.66	1	book	1	-2.122471	-1.155117	72.63991	-1.978916	-0.6915363	328.6637	-1.870967	-0.2714226	281.7513	0
42698.7	1	book	1	-2.122419	-1.155173	72.65409	-1.977478	-0.6908149	328.6821	-1.870986	-0.271629	281.7136	0
42800.12	1	book	1	-2.122386	-1.155143	72.64269	-1.977435	-0.6906796	328.6796	-1.870997	-0.2715149	281.74	0
42901.75	1	book	1	-2.122416	-1.155181	72.64423	-1.977025	-0.6903235	328.6928	-1.87091	-0.2714816	281.7289	0
43003.96	1	book	1	-2.122448	-1.15512	72.63638	-1.977011	-0.6904706	328.679	-1.870951	-0.2716258	281.7322	0
43111.3	1	book	1	-2.122405	-1.155196	72.63654	-1.976844	-0.6903174	328.6941	-1.870981	-0.2715675	281.7367	0
43215.76	1	book	1	-2.122438	-1.155136	72.63612	-1.976816	-0.6902498	328.7151	-1.870896	-0.2717011	281.7215	0
43322.93	1	book	1	-2.12235	-1.155097	72.6354	-1.975767	-0.689618	328.709	-1.870899	-0.2715123	281.7471	0
43423.18	1	book	1	-2.122397	-1.155168	72.63177	-1.97618	-0.6896107	328.6979	-1.870877	-0.2715476	281.776	0
43525.17	1	book	1	-2.122387	-1.155155	72.63531	-1.975631	-0.6893952	328.7078	-1.87088	-0.2715238	281.8	0
43625.22	1	book	1	-2.122421	-1.155128	72.64636	-1.976176	-0.6898233	328.7444	-1.870949	-0.271548	281.7455	0
43725.53	1	book	1	-2.122354	-1.155124	72.63565	-1.975106	-0.689216	328.6837	-1.871017	-0.271525	281.6959	0
43832.6	1	book	1	-2.122347	-1.155205	72.63205	-1.97527	-0.689433	328.6866	-1.87089	-0.2715685	281.7455	0
43940.12	1	book	1	-2.122406	-1.155171	72.6399	-1.974794	-0.6889597	328.7362	-1.870842	-0.2715949	281.743	0
44042.14	1	book	1	-2.122444	-1.155124	72.63694	-1.974699	-0.6891855	328.7067	-1.870892	-0.2715871	281.7603	0
44142.84	1	book	1	-2.122392	-1.155192	72.64068	-1.976296	-0.6898563	328.6986	-1.87098	-0.2715657	281.7038	0
